,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1779,0.01,0.59,0.35,0.66,0.07,0.14,1.0,1.0,1.0,0.29,0.03,1.0,0.32,0.69,0.07,0.47,0.36,0.29,0.36,0.38,0.27,0.29,0.26,0.16,0.38,0.18,0.24,0.02,0.45,0.22,0.32,0.51,0.34,0.56,0.25,0.6,0.34,0.41,0.39,1.0,0.38,0.4,0.4,0.29,0.31,0.45,0.05,0.79,0.76,0.02,0.66,0.0,0.37,0.36,0.35,0.31,0.08,0.06,0.06,0.05,0.83,0.08,0.28,0.22,0.34,0.45,0.33,0.25,0.18,0.63,0.0,0.02,0.8,0.24,0.44,0.41,0.0,0.16,0.22,0.26,0.27,0.28,0.44,0.43,0.49,0.44,0.4,0.46,0.33,0.0,0.0,0.08,0.71,0.3,0.33,0.54,0.0710131441565649,0.21741211769716773,0.9265342716786523,0.24913012453517644,0.09279633906152474,0.22945272225440183,0.3283629306687925,0.21752148060374654,0.671076236889109,0.7311716073235186,0.22084569495958406,0.1337569093667736,0.09001044780059408,0.2611531478493173,0.07364294065212718,0.574837311398178,0.294521652222243,0.0,0.82,0.13,0.15316290396080567,0.07464673756082085,0.7078214937664029,0.3643400726878429,0.0,0.18535190090454656,0.19
1780,0.09,0.44,0.01,0.97,0.05,0.05,0.33,0.39,0.23,0.59,0.11,1.0,0.45,0.45,0.13,0.56,0.63,0.16,0.73,0.45,0.39,0.37,0.25,0.26,0.41,0.45,0.49,0.02,0.08,0.19,0.34,0.25,0.33,0.46,0.26,0.37,0.34,0.36,0.27,0.31,0.3,0.3,0.47,0.81,0.83,0.87,0.75,0.37,0.41,0.01,0.08,0.02,0.13,0.2,0.2,0.2,0.04,0.06,0.05,0.05,0.88,0.05,0.19,0.2,0.49,0.47,0.45,0.82,0.06,0.48,0.5,0.21,0.43,0.82,0.05,0.77,0.69,0.04,0.09,0.32,0.32,0.31,0.62,0.59,0.66,0.65,0.85,0.73,1.0,0.01,0.0,0.14,0.75,0.7,0.63,0.83,0.06845855037157966,0.2174054959590636,0.923120226074837,0.2464165522081608,0.09867551062463742,0.20690059472663513,0.3526343922277271,0.21751974148811462,0.7176223552711773,0.7299538380061008,0.2273687806969159,0.1366881756667197,0.11400375891514003,0.2557147576584098,0.06727106506872327,0.5698295964294708,0.2929231179514532,0.07,0.21,0.1,0.16638575574203884,0.07772954332153115,0.7012600711132033,0.4423159638344965,0.0,0.19774890367150166,0.05
1781,0.0,0.4,0.02,0.9,0.2,0.05,1.0,1.0,1.0,0.31,0.0,0.0,0.05,0.6,0.49,0.47,0.34,0.25,0.36,0.16,0.11,0.11,0.15,0.11,0.1,0.13,0.24,0.03,0.91,0.17,0.28,0.48,0.53,0.29,0.07,0.79,0.38,0.35,0.3,1.0,0.35,0.34,0.31,0.46,0.54,0.71,0.42,0.47,0.45,0.0,0.13,0.0,0.64,0.48,0.44,0.37,0.21,0.14,0.11,0.09,0.91,0.1,0.14,0.08,0.18,0.31,0.18,0.22,0.12,0.74,0.0,0.01,0.84,0.2,0.2,0.48,0.48,0.17,0.37,0.09,0.09,0.08,0.16,0.17,0.17,0.15,0.97,0.28,0.42,0.0,0.0,0.13,0.59,0.09,0.0,0.71,0.06973287999056621,0.21741239201944823,0.9245038432557886,0.24597535645673388,0.09856562239199618,0.20804132982392098,0.3480826544100206,0.21751316755227745,0.699505544666081,0.7194138907861247,0.22713320789686853,0.12836024888969538,0.1411637780671674,0.2587098056790251,0.08128036113190695,0.5754732369036464,0.29214677550899804,0.01,0.21,0.01,0.15015893839140138,0.07742193687116028,0.7122566983624523,0.5082789541139963,0.0,0.19345073699080606,0.08
1782,0.05,0.46,0.02,0.96,0.05,0.06,0.32,0.4,0.24,0.43,0.06,0.86,0.51,0.67,0.14,0.68,0.44,0.13,0.57,0.52,0.45,0.43,0.45,0.37,0.49,0.31,0.48,0.01,0.07,0.28,0.33,0.35,0.24,0.64,0.54,0.41,0.38,0.43,0.37,0.35,0.35,0.38,0.48,0.81,0.82,0.86,0.77,0.56,0.7,0.01,0.08,0.02,0.25,0.33,0.36,0.38,0.1,0.12,0.12,0.12,0.83,0.09,0.17,0.17,0.47,0.54,0.29,0.72,0.06,0.46,0.5,0.04,0.82,0.67,0.1,0.41,0.42,0.06,0.13,0.45,0.43,0.41,0.44,0.49,0.53,0.53,0.41,0.54,0.53,0.01,0.01,0.17,0.71,0.71,0.89,0.83,0.06968320318267085,0.21739764711008663,0.9242816720477711,0.24687987772793712,0.1017734595061971,0.20940680707211068,0.3459960821124948,0.2175353372590563,0.6968311332569845,0.7267205915395699,0.22901882031866483,0.13877206166208028,0.12331308540324493,0.25536031340939724,0.07248316151584222,0.5497375523811203,0.30718701029533113,0.11,0.09,0.03,0.16208752180475117,0.07595195564400359,0.6920639235394281,0.4474694803005942,0.0,0.20057705358444733,0.04
1783,0.02,0.56,0.66,0.45,0.1,0.02,1.0,1.0,1.0,0.34,0.0,0.0,0.1,0.44,0.61,0.36,0.41,0.36,0.34,0.2,0.15,0.22,0.13,0.07,0.19,0.31,0.19,0.05,0.81,0.3,0.36,0.55,0.73,0.19,0.2,0.9,0.27,0.56,0.21,1.0,0.32,0.28,0.47,0.45,0.41,0.59,0.49,0.58,0.53,0.02,0.7,0.0,0.65,0.8,0.83,0.79,0.15,0.16,0.15,0.13,0.91,0.05,0.28,0.21,0.35,0.42,0.32,0.4,0.16,0.55,0.0,0.04,0.61,0.38,0.32,0.53,0.6,0.5,0.28,0.09,0.1,0.12,0.13,0.17,0.18,0.17,0.85,0.31,0.29,0.0,0.0,0.09,0.72,0.34,0.31,0.6,0.06866188711677224,0.21741412438654434,0.9241251934455923,0.24862524727895136,0.09646228347346408,0.21359205112785173,0.34476836006752454,0.21752871789679346,0.658004775065645,0.7246928986230122,0.22771645169920018,0.13727840861981538,0.12749557356971142,0.25698475348218014,0.07571258354889282,0.5618770731104374,0.2946236003546795,0.05,0.1,0.02,0.16642854052106626,0.0766363272161179,0.6873911462570281,0.46877303796942654,0.0,0.19427562273840993,0.53
1784,0.04,0.69,0.57,0.4,0.38,0.17,0.49,0.4,0.24,0.09,0.06,1.0,0.66,0.91,0.41,0.58,0.11,0.06,0.21,0.6,0.47,0.55,0.38,0.4,0.34,0.37,0.52,0.01,0.08,0.1,0.11,0.65,0.16,0.81,0.24,0.53,0.15,0.68,0.3,0.26,0.42,0.38,0.65,0.79,0.8,0.89,0.66,0.83,0.8,0.01,0.17,0.02,0.31,0.4,0.44,0.55,0.21,0.24,0.24,0.27,0.76,0.12,0.28,0.32,0.75,0.7,0.84,0.8,0.17,0.05,0.5,0.04,0.75,0.82,0.09,0.51,0.81,0.03,0.22,0.16,0.16,0.18,0.54,0.51,0.54,0.64,0.27,0.48,0.32,0.0,0.0,0.28,0.53,0.43,0.35,0.69,0.07006015011697941,0.2175030287583662,0.9248220027760812,0.24550922352203564,0.10129361112793489,0.2121818606990109,0.34056815390143513,0.21746032904208729,0.6627608654467272,0.7353702805673952,0.23068125651539095,0.1388010946576393,0.1163987449945253,0.2585251439798264,0.07362733013824521,0.5337619436396575,0.29562851527158834,0.07,0.13,0.06,0.1526585374593662,0.07630006203594797,0.7027602045758119,0.44130283589724656,0.0,0.19841487951346437,0.09
1785,0.03,0.59,0.02,0.98,0.02,0.01,0.44,0.44,0.26,0.22,0.04,0.83,0.51,0.8,0.27,0.63,0.28,0.12,0.32,0.49,0.39,0.37,0.29,0.33,0.69,0.55,0.65,0.01,0.1,0.18,0.28,0.39,0.13,0.7,0.55,0.37,0.39,0.51,0.33,0.25,0.31,0.32,0.57,0.88,0.89,0.91,0.85,0.59,0.62,0.0,0.05,0.0,0.21,0.22,0.2,0.28,0.02,0.02,0.01,0.02,0.97,0.02,0.2,0.23,0.64,0.66,0.39,0.86,0.03,0.26,0.5,0.02,0.88,0.83,0.22,0.37,0.73,0.06,0.21,0.19,0.19,0.22,0.35,0.32,0.31,0.31,0.2,0.41,0.36,0.0,0.0,0.03,0.7,0.55,0.53,0.67,0.07038519490550543,0.21747313378150535,0.9252354674440286,0.24575059932403143,0.09857723707210164,0.2162683602806823,0.3426085763845764,0.21747748189853278,0.6898101632556344,0.732916511729343,0.2172605669890597,0.13129276203049628,0.10777710563554455,0.26206454633699094,0.07466892735254047,0.5680925293614105,0.2820736134333561,0.09,0.07,0.05,0.15989223650047368,0.07422039083198106,0.7007188440463756,0.4571886676156574,0.0,0.19839534034063977,0.06
1786,0.03,0.33,0.02,0.97,0.05,0.03,0.25,0.3,0.19,0.76,0.04,1.0,0.53,0.43,0.2,0.78,0.77,0.12,0.93,0.58,0.59,0.57,0.36,0.13,0.56,1.0,0.59,0.01,0.06,0.32,0.33,0.45,0.17,0.45,0.25,0.48,0.2,0.6,0.21,0.37,0.27,0.25,0.36,0.78,0.8,0.86,0.78,0.57,0.67,0.0,0.06,0.02,0.04,0.04,0.08,0.11,0.03,0.03,0.05,0.07,0.69,0.15,0.1,0.1,0.36,0.4,0.15,0.82,0.02,0.4,0.5,0.02,0.91,0.77,0.02,0.32,0.4,0.03,0.03,0.5,0.48,0.49,0.28,0.53,0.58,0.51,0.55,0.48,0.4,0.01,0.0,0.36,0.69,0.88,0.95,0.88,0.06954291533476675,0.2174437322006226,0.9250669911550448,0.2480394222113911,0.09710821270104619,0.21402767234342934,0.34340514559746327,0.2175082796705764,0.7320650433469256,0.7233225408011995,0.21385163235569593,0.13340856268595874,0.11554595260087641,0.2601138138334851,0.07345114276941903,0.530970695712454,0.30727683540703943,0.03,0.17,0.21,0.17184107385427738,0.07761305333901392,0.6979461025082103,0.4353046932220876,0.0,0.195330482186983,0.09
1787,0.0,0.25,0.03,0.82,0.21,0.18,0.37,0.6,0.4,0.42,0.02,1.0,0.12,0.55,0.1,0.26,0.46,0.46,0.37,0.15,0.17,0.16,0.42,0.11,0.27,0.23,0.28,0.01,0.45,0.22,0.47,0.13,0.51,0.55,0.38,0.25,0.64,0.2,1.0,0.48,0.83,0.95,0.42,0.34,0.43,0.31,0.34,0.4,0.5,0.01,0.28,0.01,0.21,0.41,0.56,0.56,0.12,0.2,0.25,0.23,0.77,0.14,0.3,0.21,0.27,0.28,0.32,0.21,0.28,0.83,0.0,0.03,0.53,0.23,0.23,0.33,0.46,0.42,0.13,0.09,0.06,0.05,0.18,0.17,0.16,0.17,0.36,0.47,0.28,0.0,0.03,0.23,0.64,0.35,0.71,0.62,0.07067261820556248,0.217447721112398,0.9255528627909553,0.24831167661330414,0.09703961515214321,0.21580759096215973,0.3440784572557406,0.21749758777577252,0.6811137476346465,0.7238053781072343,0.2325918760809218,0.14164560121027986,0.1212538759115861,0.2527339612657783,0.07696993185579776,0.5545484831093457,0.32505059328206826,0.01,0.19,0.28,0.14385087126224316,0.07787109676250581,0.692118021229152,0.44234630018233656,0.0,0.19267054013106444,0.25
1788,0.03,0.46,0.16,0.8,0.04,0.14,0.44,0.49,0.32,0.44,0.04,1.0,0.32,0.52,0.1,0.37,0.56,0.38,0.63,0.34,0.29,0.31,0.22,0.15,0.15,0.2,0.25,0.03,0.3,0.38,0.52,0.17,0.4,0.49,0.6,0.32,0.54,0.28,0.55,0.42,0.55,0.57,0.51,0.45,0.43,0.36,0.51,0.38,0.52,0.03,0.52,0.01,0.19,0.27,0.26,0.29,0.04,0.06,0.05,0.05,0.84,0.1,0.28,0.26,0.5,0.52,0.46,0.57,0.11,0.52,0.5,0.03,0.82,0.56,0.45,0.56,0.38,0.31,0.56,0.13,0.13,0.14,0.22,0.34,0.36,0.35,0.55,0.41,0.51,0.03,0.0,0.09,0.73,0.69,0.82,0.78,0.06842153489079905,0.2174370764577731,0.924303780935162,0.2486866875901725,0.09563554435498534,0.21831496403047712,0.338226596478548,0.21750322233885103,0.7135087863308596,0.7172944655360253,0.22251122392832223,0.13985974235077964,0.1057725107433164,0.2574830080579795,0.07551604461737768,0.5563808720356791,0.306680445289926,0.12,0.05,0.09,0.16617296817438365,0.07959564889169346,0.6847774325249696,0.45005057820784555,0.0,0.1839645723477239,0.39
1789,0.2,0.42,0.37,0.35,0.5,0.51,0.34,0.53,0.33,0.4,0.21,1.0,0.39,0.56,0.2,0.5,0.36,0.44,0.31,0.39,0.5,0.68,0.32,0.24,0.41,0.22,0.31,0.17,0.39,0.39,0.38,0.59,0.39,0.51,0.23,0.68,0.24,0.65,0.48,0.67,0.6,0.57,0.56,0.49,0.48,0.58,0.44,0.4,0.34,0.13,0.57,0.24,0.48,0.54,0.59,0.63,0.93,0.92,0.9,0.89,0.38,0.62,0.59,0.44,0.42,0.44,0.44,0.32,0.6,0.78,0.0,0.15,0.8,0.33,0.26,0.31,0.31,0.14,0.22,0.61,0.77,0.96,0.54,0.55,0.67,0.54,0.69,0.7,0.24,0.13,0.03,0.82,0.35,0.44,0.7,0.56,0.04,0.15,0.96,0.16,0.05,0.13,0.28,0.15,0.8,0.23,0.44,0.54,0.23,0.67,0.15,0.93,0.22,0.06,0.48,0.31,0.08,0.07,0.57,0.5,1.0,0.23,0.53
1790,0.1,0.37,0.59,0.51,0.06,0.01,0.43,0.49,0.34,0.44,0.11,1.0,0.22,0.57,0.16,0.32,0.52,0.34,0.3,0.25,0.28,0.35,0.21,0.2,0.17,0.31,0.3,0.08,0.33,0.44,0.55,0.28,0.31,0.57,0.79,0.23,0.74,0.3,0.63,0.41,0.63,0.66,0.4,0.4,0.4,0.42,0.3,0.64,0.73,0.08,0.5,0.01,0.18,0.38,0.51,0.53,0.02,0.04,0.04,0.04,0.95,0.05,0.17,0.16,0.38,0.38,0.41,0.43,0.11,0.55,0.5,0.1,0.75,0.44,0.28,0.34,0.54,0.43,0.14,0.11,0.12,0.14,0.14,0.19,0.22,0.24,0.38,0.48,0.5,0.06,0.0,0.04,0.73,0.52,0.68,0.7,0.06993602283338685,0.21743346496115334,0.9232822376957167,0.2499540973209535,0.10093817547361139,0.21619215406033354,0.33605463926670376,0.21749949721283734,0.6728990253315774,0.7267872310764457,0.23319561343612139,0.13822229053525764,0.1168878932790518,0.2547392663641724,0.06745534610628906,0.5710734894832137,0.3090995561671437,0.12,0.13,0.15,0.17759956827976253,0.07561493493789306,0.6849106794050579,0.4380125095170676,0.0,0.19126332113846933,0.52
1791,0.03,0.72,0.05,0.95,0.06,0.01,0.58,0.43,0.26,0.13,0.04,1.0,0.59,0.88,0.43,0.56,0.18,0.05,0.31,0.52,0.37,0.37,0.27,0.19,0.3,0.33,0.38,0.0,0.05,0.06,0.13,0.37,0.08,0.78,0.28,0.39,0.23,0.5,0.17,0.24,0.26,0.23,0.64,0.9,0.88,0.97,0.82,0.6,0.67,0.0,0.02,0.0,0.19,0.14,0.3,0.38,0.02,0.01,0.03,0.03,0.95,0.03,0.11,0.15,0.77,0.73,0.73,0.93,0.03,0.0,0.5,0.02,0.86,0.93,0.02,0.32,0.79,0.02,0.24,0.22,0.19,0.18,0.41,0.42,0.53,0.51,0.35,0.46,0.22,0.0,0.0,0.04,0.58,0.48,0.72,0.57,0.0688792916620945,0.2174299044414027,0.9244921715065778,0.24653436056049235,0.09624497106207364,0.2090661644249736,0.35324185012937726,0.2175007967934998,0.7029255717444389,0.7313194107786183,0.21165677688763163,0.12739032331297578,0.09427690102231778,0.2631185883791741,0.07872074281726121,0.5537511655774252,0.30575151466305506,0.04,0.16,0.0,0.1634721475495845,0.07835353986190974,0.7030071465401755,0.4585941451436614,0.0,0.1946645091701127,0.08
1792,0.0,0.57,0.36,0.64,0.07,0.1,0.44,0.49,0.32,0.4,0.02,1.0,0.36,0.58,0.17,0.46,0.52,0.48,0.83,0.36,0.3,0.34,0.24,0.14,0.22,0.2,0.2,0.01,0.36,0.32,0.47,0.27,0.44,0.46,0.35,0.44,0.52,0.29,0.48,0.51,0.61,0.57,0.57,0.41,0.36,0.44,0.24,0.4,0.52,0.01,0.61,0.0,0.13,0.25,0.28,0.32,0.04,0.06,0.06,0.07,0.9,0.08,0.41,0.41,0.59,0.57,0.6,0.62,0.22,0.37,0.5,0.01,0.85,0.63,0.92,0.47,0.21,0.28,0.12,0.21,0.2,0.2,0.47,0.42,0.45,0.46,1.0,0.51,0.61,0.03,0.0,0.11,0.59,0.61,0.72,0.67,0.06904780632153174,0.2173311854592491,0.9253794712367837,0.24607511309486052,0.08971392802011902,0.2186383612786702,0.3515925541641275,0.21759843550797733,0.7189452275232728,0.7161312256842294,0.21898185230976508,0.13100071575352717,0.11477734988466237,0.25955977252376283,0.07390940081847791,0.5419076480025482,0.2754046784938077,0.01,0.31,0.16,0.15946009756898427,0.0768900418249393,0.6999569740807932,0.45330455250514023,0.0,0.19557886736921204,0.6
1793,0.04,0.54,0.02,0.96,0.08,0.04,0.33,0.4,0.25,0.38,0.06,1.0,0.63,0.71,0.28,0.69,0.43,0.12,0.51,0.61,0.52,0.5,0.62,0.2,0.44,0.63,0.59,0.01,0.05,0.23,0.28,0.38,0.24,0.64,0.62,0.32,0.3,0.51,0.25,0.38,0.24,0.25,0.54,0.86,0.85,0.88,0.85,0.43,0.54,0.01,0.07,0.02,0.22,0.26,0.31,0.3,0.12,0.12,0.13,0.12,0.8,0.09,0.19,0.2,0.56,0.6,0.36,0.81,0.04,0.32,0.5,0.03,0.86,0.77,0.41,0.42,0.6,0.04,0.06,0.56,0.55,0.51,0.47,0.52,0.68,0.57,0.53,0.55,0.36,0.0,0.0,0.22,0.7,0.72,0.8,0.78,0.06996856974469778,0.2173846459139084,0.9244863576644731,0.24662055529532448,0.10071160662419631,0.21372335251865016,0.3415472322893527,0.21754564820392933,0.7133595043272773,0.7256365327986741,0.2247065000770273,0.13509659025055948,0.1060296661842306,0.2565843988390142,0.07308170632466068,0.5491379221134667,0.3039500884707881,0.09,0.1,0.06,0.16670805558885482,0.07508531565838483,0.6937632928777524,0.42657817479883986,0.0,0.19933382054083526,0.02
1794,0.07,0.69,0.02,0.79,0.62,0.17,0.44,0.42,0.26,0.13,0.08,1.0,0.93,0.83,0.35,0.64,0.15,0.08,0.32,0.85,0.71,0.72,0.53,0.25,0.43,0.7,0.78,0.01,0.03,0.06,0.09,0.6,0.11,0.81,0.44,0.36,0.16,0.71,0.26,0.32,0.35,0.32,0.66,0.89,0.89,0.91,0.75,0.53,0.56,0.0,0.05,0.04,0.21,0.27,0.37,0.42,0.18,0.2,0.25,0.26,0.74,0.12,0.29,0.33,0.75,0.74,0.64,0.85,0.14,0.17,0.5,0.03,0.9,0.84,0.07,0.18,0.85,0.01,0.06,0.83,0.9,0.94,0.99,0.93,1.0,0.9,0.55,0.85,0.26,0.0,0.0,0.36,0.51,0.36,0.63,0.73,0.06919618964740448,0.217465514055001,0.9237550845886451,0.24540846042549788,0.09511450211953898,0.21241895718450254,0.34930887537885247,0.21749296415840688,0.70287644862068,0.7263513169359087,0.22114923211054027,0.1364621312679541,0.13552791911294648,0.2587841315033136,0.07452429121911236,0.5813190120134464,0.3110515257521646,0.05,0.25,0.02,0.15699883840580287,0.0745242153682325,0.696339469323481,0.479199701602534,0.0,0.19690987328647624,0.06
1795,0.12,0.32,0.04,0.8,0.61,0.04,0.34,0.47,0.29,0.33,0.14,1.0,0.53,0.72,0.27,0.71,0.3,0.12,0.43,0.59,0.64,0.66,0.37,0.29,0.37,0.4,0.56,0.04,0.13,0.06,0.07,0.75,0.13,0.69,0.38,0.37,0.15,0.68,0.45,0.44,0.58,0.54,0.36,0.72,0.76,0.76,0.68,0.36,0.48,0.01,0.09,0.08,0.58,0.53,0.57,0.58,0.54,0.43,0.42,0.4,0.78,0.18,0.17,0.15,0.35,0.45,0.25,0.54,0.11,0.46,0.5,0.09,0.84,0.49,0.03,0.08,0.67,0.05,0.1,0.47,0.5,0.57,0.54,0.51,0.59,0.52,0.54,0.33,0.18,0.01,0.03,0.39,0.33,0.41,0.56,0.42,0.01,0.13,0.97,0.17,0.03,0.13,0.29,0.13,0.89,0.83,0.1,0,1,0.17,0.03,0.43,0.24,0.07,0.27,0.38,0.06,0.03,0.86,1,0.63,0.16,0.09
1796,0.0,0.24,0.07,0.93,0.05,0.04,0.28,0.44,0.32,0.74,0.02,1.0,0.22,0.37,0.2,0.45,0.71,0.24,0.79,0.22,0.26,0.26,0.17,0.16,0.12,0.2,0.3,0.01,0.26,0.27,0.44,0.17,0.37,0.36,0.16,0.33,0.23,0.35,0.63,0.35,0.67,0.68,0.2,0.5,0.55,0.7,0.72,0.61,0.63,0.0,0.15,0.0,0.36,0.36,0.35,0.34,0.14,0.12,0.1,0.09,0.89,0.08,0.08,0.07,0.27,0.23,0.36,0.53,0.08,0.67,0.0,0.03,0.57,0.56,0.04,0.11,0.71,0.27,0.37,0.14,0.12,0.11,0.36,0.32,0.31,0.34,0.52,0.4,0.22,0.0,0.0,0.16,0.18,0.5,0.6,0.43,0.07010517033520502,0.21744718424437268,0.9252022627492227,0.24602466888711133,0.09903510934853044,0.21136833060756732,0.34729436714687667,0.21750778414201688,0.7038822245195435,0.7177477887431274,0.21548771011533774,0.13136694140720467,0.11729529469238897,0.25991477381806266,0.07804674971341599,0.549833860724104,0.3245671438421224,0.01,0.29,0.03,0.15921560507068444,0.07659745937132378,0.7032496544882365,0.44683049609514114,0.0,0.19412075222592584,0.19
1797,0.01,0.47,0.03,0.95,0.04,0.02,0.4,0.46,0.32,0.49,0.0,0.0,0.37,0.52,0.23,0.41,0.56,0.27,0.63,0.36,0.34,0.33,0.31,0.07,0.24,0.28,0.27,0.01,0.17,0.13,0.21,0.35,0.38,0.46,0.18,0.47,0.22,0.43,0.34,0.46,0.42,0.4,0.46,0.72,0.76,0.84,0.64,0.56,0.54,0.0,0.13,0.0,0.13,0.18,0.2,0.21,0.03,0.03,0.03,0.03,0.92,0.07,0.19,0.18,0.46,0.43,0.5,0.56,0.04,0.4,0.5,0.16,0.0,0.58,0.06,0.33,0.48,0.06,0.19,0.39,0.38,0.38,0.47,0.52,0.59,0.52,0.57,0.62,0.64,0.0,0.0,0.08,0.68,0.51,0.46,0.56,0.0688715220076972,0.217457292563002,0.9244468986571324,0.24888376687695846,0.10030059647254974,0.21216193038827558,0.3467985064281133,0.21749178667010896,0.6934850996488917,0.7276682938677521,0.2215043353599111,0.1355038117516419,0.11916662805136036,0.25834307438181087,0.07596835037842403,0.5433097514146603,0.31787499789021856,0.12,0.03,0.08,0.16783585518850275,0.07778885143803094,0.6886543815581749,0.45692550842938734,0.0,0.19520974477784492,0.16
1798,0.01,0.28,0.01,0.92,0.12,0.15,0.16,0.24,0.09,0.49,0.02,1.0,0.56,0.61,0.36,0.81,0.44,0.01,0.46,0.58,0.66,0.65,0.34,0.29,0.84,0.33,0.45,0.0,0.07,0.09,0.1,0.8,0.11,0.69,0.17,0.64,0.07,0.86,0.49,0.28,0.66,0.61,0.31,0.7,0.73,0.84,0.8,0.69,0.68,0.0,0.03,0.0,0.02,0.09,0.21,0.36,0.01,0.03,0.06,0.09,0.83,0.08,0.11,0.1,0.32,0.29,0.38,0.7,0.06,0.31,0.5,0.02,0.81,0.72,0.1,0.4,0.29,0.05,0.14,0.24,0.25,0.27,0.52,0.49,0.55,0.6,0.13,0.28,0.28,0.0,0.0,0.15,0.61,0.63,0.81,0.84,0.07017291294296668,0.21745417906119546,0.9249389261337756,0.24458556390577277,0.09971202643620491,0.21864652791583206,0.34112351756401726,0.21749326782767206,0.7002662171283274,0.732181287928747,0.22717933827934822,0.13855277495524537,0.09856359248310309,0.2577314681418874,0.07651702318564563,0.5551483727361091,0.30317429888077063,0.01,0.32,0.06,0.16229884323133315,0.07503676525775826,0.7031015268829726,0.4296850733478214,0.0,0.20031859279253905,0.14
1799,0.05,0.4,0.04,0.84,0.24,0.16,0.89,1.0,1.0,0.24,0.06,1.0,0.12,0.57,0.41,0.39,0.25,0.46,0.28,0.21,0.18,0.19,0.21,0.13,0.12,0.22,0.26,0.11,0.86,0.17,0.23,0.51,0.61,0.36,0.16,0.61,0.23,0.41,0.37,1.0,0.57,0.49,0.37,0.36,0.45,0.52,0.34,0.49,0.52,0.02,0.29,0.02,0.58,0.62,0.64,0.68,0.28,0.26,0.24,0.23,0.83,0.12,0.24,0.15,0.33,0.36,0.38,0.12,0.22,0.65,0.0,0.04,0.82,0.15,0.09,0.27,0.67,0.19,0.13,0.24,0.24,0.23,0.3,0.34,0.4,0.33,1.0,0.59,0.22,0.04,0.13,0.2,0.66,0.06,0.13,0.75,0.06994062912173693,0.21751308476184272,0.9257697845710724,0.24560595771641916,0.09995102230271258,0.21520264254205657,0.3435742609106437,0.21747464663543462,0.6875067030852682,0.7234330681478248,0.22490716849899717,0.14218064135048275,0.14437487136199245,0.25585596607596317,0.07098426130835978,0.5471059808827268,0.32004048192713025,0.06,0.15,0.07,0.15360146743251624,0.07918096603326186,0.6982057867369504,0.4628476396589705,0.0,0.1950610313003005,0.19
